1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0.865843986,0.583377911,0.82577658,0,0.868094755,0.8566603,0.902853404,0.80829179,0.752108029,0.82664209,0,0,0,0.830464013,0.918605789,0.838904422,0.763994113,0.723476138,0.779870545,0.892351129,0,0.447103062,0.729877499,0.776930282,0.562427873,0.817143509,0.686666853,0.793464841,0.733913455,0,0.757737598,0.893287083,0.802828914,0.726312135,0.573424637,0.556360044,0.851801945,0.760587734,0.426189124,0.943029527,0.778870553,0.670754483,0.730366471,0.705892998,0.892514134,0.688713301,0,0.584928418,0,0.817929581,0.893690546,0.778958753,0.67280383,0.765143203,0.765906346,0,0.747914341,0.654007063,0.608674817,0.858575166,0.792786926,0,0,0.891382166,0,0.74911525,0.643811357,0.756010871,0.682085793,0.850293986,0.811229761,0,0,0.880793009,0.601594717,0,0.743355691,0.8064541,0.837630188,0.770766679,0.741417418
0,0.842953739,0.650607907,0.755509838,0.488131028,0.42037389,0,0,0,0,0,0,0.830199352,0.629976196,0.452480149,0.566159559,0,0.679864167,0.642951547,0.367689949,0,0,0.740603303,0.538181316,0.874948544,0,0.774380693,0.62743806,0.689251733,0,0,0.544512092,0,0.510121179,0,0.825697098,0.579169191,0.707049846,0,0.484873827,0.59538477,0.787171784,0.720954507,0.746661196,0.434948358,0.772716075,0,0,0.675905396,0.6541157,0.553139798,0.657720034,0.760860131,0.699817212,0.667966915,0.774106412,0.51184428,0.802423534,0,0.575411371,0.654028496,0,0.993116436,0.422802714,0.561068931,0.716968466,0.361584631,0.715302173,0.652962209,0.61236429,0.66770844,0.477941238,0,0.418217705,0.480141413,0,0.444104405,0.639132138,0.630897057,0,0.725074587
0,0.471289358,0,0.990544482,0,0,0,0,0,0,0,0.830199352,0,0,0,0,0,0,0,0,0.716962847,0,0,0,0.532022621,0,0.39528414,0,0,0.410530597,0,0,0,0,0,0.620009954,0,0,0,0,0,0.396543713,0,0,0,0.378788823,0.71891832,0,0.96626948,0,0,0,0.361549723,0,0,0.991548325,0,0.411000832,0,0,0,0,0.879167213,0,0.910364284,0,0,0,0,0,0,0.848082598,0.478356232,0,0,0,0,0,0,0,0
0.738421322,0.919490545,0.99083867,0,0.955695203,0.90166531,0.748850156,0.816415784,0.587423357,0.844586553,0.830464013,0.629976196,0,0,0.963609142,0.981040264,0.68450683,0.908430599,0.98251744,0.884551884,0,0,0.976359184,0.930351754,0.87477339,0.790763694,0.963592165,0.986617956,0.928318974,0,0.73555017,0.991344918,0.563922945,0.870987132,0.500903178,0.773820324,0.960239425,0.970833506,0,0.962926801,0.972207859,0.951816918,0.97054006,0.973323965,0.922864274,0.962099429,0,0.407768743,0,0.991255184,0.991493431,0.98806711,0.966057034,0.990016041,0.988748598,0,0.909632064,0.957221633,0.490465701,0.992154751,0.995785463,0,0.579682423,0.924367398,0,0.963384794,0.747359791,0.968781885,0.868009878,0.997033769,0.985419389,0,0,0.930317668,0.744813237,0,0.846577661,0.997563202,0.978095814,0.572096266,0.973117916
0.847503991,0.811324296,0.935625104,0,0.98843215,0.964338324,0.88397573,0.91319886,0.746545033,0.932114015,0.918605789,0.452480149,0,0.963609142,0,0.981821182,0.822785558,0.805351339,0.954422977,0.965297367,0,0.452268464,0.885983066,0.948218275,0.725439644,0.901570218,0.884957087,0.962090256,0.828748443,0,0.848866045,0.986076248,0.705739002,0.901288377,0.640367032,0.664519872,0.911629163,0.884636398,0.39352616,0.979562444,0.959557569,0.839660304,0.879419918,0.902841354,0.978760162,0.857810449,0,0.578414527,0,0.933852975,0.983234648,0.951917802,0.880588736,0.918794053,0.945197278,0,0.933759008,0.855126418,0.648378219,0.984769925,0.943410696,0,0.405003887,0.983281314,0,0.871276515,0.819743886,0.880035832,0.757652745,0.960794045,0.921101455,0,0,0.986990425,0.778587595,0,0.900245832,0.95237878,0.922402015,0.583091328,0.883225558
0.815885816,0.89738635,0.947971111,0,0.992645482,0.964873265,0.830389214,0.907482629,0.702795246,0.927765434,0.838904422,0.566159559,0,0.981040264,0.981821182,0,0.797564541,0.814860645,0.992939758,0.948378068,0,0.41716004,0.923859684,0.981698741,0.790451549,0.885747306,0.950302422,0.994909003,0.841933997,0,0.844196358,0.980531589,0.648723739,0.944150236,0.634722051,0.735696054,0.89890725,0.907897539,0,0.955486905,0.992900792,0.888448358,0.91069877,0.96179011,0.972236,0.904385474,0,0.534195609,0,0.947717805,0.978629031,0.990164996,0.941177194,0.949905815,0.984925219,0,0.968879858,0.919761049,0.621598998,0.996380305,0.966754841,0,0.516028608,0.974277433,0,0.89575436,0.854710742,0.90494782,0.762155915,0.967940518,0.935894026,0,0,0.977217093,0.840541911,0,0.93047926,0.97259652,0.925118849,0.493042861,0.913968594
0.913857479,0.541024134,0.607896845,0,0.859067328,0.92257629,0.95675386,0.974059139,0.978016768,0.962119212,0.763994113,0,0,0.68450683,0.822785558,0.797564541,0,0.399657278,0.745886459,0.934649158,0,0.845698979,0.539682334,0.856865789,0,0.985127707,0.625883403,0.747318141,0.430301518,0,0.990497588,0.73048181,0.859176454,0.884866185,0.950503702,0.415873154,0.552384102,0.519790827,0.791625129,0.745623334,0.775893322,0.478290754,0.518488562,0.644104223,0.896986877,0.504397684,0,0.920692658,0,0.603734327,0.723696472,0.722147774,0.591166248,0.593891237,0.69987543,0,0.864899888,0.543510769,0.960341133,0.763236894,0.639837638,0,0,0.900611207,0,0.499578588,0.933409944,0.514482073,0,0.660741516,0.580964794,0,0,0.890601706,0.859679345,0,0.923611084,0.65774188,0.577530782,0,0.524525627
0.515861826,0.835454344,0.954220594,0,0.76018915,0.666829718,0.512832547,0.543636701,0,0.58154292,0.723476138,0.679864167,0,0.908430599,0.805351339,0.814860645,0.399657278,0,0.83007563,0.653640509,0,0,0.956701942,0.707103827,0.942442602,0.516658271,0.860471473,0.837812584,0.998454751,0,0.448588252,0.88782211,0,0.61784458,0,0.768250847,0.971991901,0.978837023,0,0.863809384,0.798332105,0.957709906,0.967226724,0.864332013,0.713189861,0.953970024,0,0,0,0.954837388,0.893157932,0.851483344,0.881922824,0.941452658,0.862403889,0,0.671657342,0.902808849,0,0.855470959,0.922229745,0,0.640491409,0.711640711,0,0.98338925,0.452421554,0.979494815,0.993637235,0.929308038,0.964242016,0,0,0.718946382,0.473897773,0,0.579337249,0.915866231,0.9680763,0.706273258,0.96995762
0.764928926,0.942154665,0.951814284,0,0.973291119,0.937057898,0.768723283,0.870903523,0.640349884,0.89339731,0.779870545,0.642951547,0,0.98251744,0.954422977,0.992939758,0.745886459,0.83007563,0,0.910519803,0,0.362041914,0.945964689,0.976283857,0.836972258,0.84270754,0.978873523,0.999312601,0.857568933,0,0.803961772,0.966624236,0.584084653,0.938772274,0.589931059,0.771051768,0.893124991,0.923491439,0,0.929112202,0.995477727,0.920187964,0.931170874,0.98644971,0.94299435,0.933355866,0,0.472071698,0,0.952872732,0.965449086,0.999073866,0.971254314,0.965075053,0.996585352,0,0.963657842,0.95483939,0.566782912,0.9887314,0.975019567,0,0.591327736,0.944145282,0,0.913150328,0.838924208,0.921590916,0.778514713,0.965727592,0.942710563,0,0,0.948422217,0.840944437,0,0.915399511,0.977946048,0.925602362,0.452063491,0.933396431
0.935335308,0.736621692,0.833132149,0,0.979155149,0.995328759,0.959933138,0.981896345,0.8816563,0.989670385,0.892351129,0.367689949,0,0.884551884,0.965297367,0.948378068,0.934649158,0.653640509,0.910519803,0,0,0.623995246,0.771276102,0.957149034,0.593583328,0.978531053,0.820038645,0.913765616,0.682318128,0,0.952978442,0.91758803,0.823926346,0.946316545,0.803138907,0.617877321,0.788323022,0.760365388,0.563716039,0.925916021,0.922160643,0.71506028,0.753959311,0.835798103,0.994606667,0.737915116,0,0.741221629,0,0.829008987,0.914314895,0.897709801,0.792892843,0.81476092,0.881456727,0,0.947636842,0.7584859,0.804769065,0.934394213,0.84827291,0,0,0.995188913,0,0.743350146,0.908494589,0.75606483,0.591632873,0.870998334,0.812422147,0,0,0.987208668,0.869936531,0,0.960240995,0.862017371,0.810919229,0.472631979,0.761438393
0,0,0,0.79837363,0,0,0,0,0,0,0,0,0.716962847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903179478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993091,0,0.863058124,0,0,0,0,0,0,0.78025187,0,0,0,0,0,0,0.373861882,0,0.934274709,0,0,0,0,0,0,0.963606803,0.940474974,0,0,0,0,0,0,0,0
0.68255447,0,0,0,0.4973781,0.600284625,0.735584174,0.717993561,0.890255352,0.684278963,0.447103062,0,0,0,0.452268464,0.41716004,0.845698979,0,0.362041914,0.623995246,0,0,0,0.508959532,0,0.748981048,0,0.361955253,0,0,0.794057363,0,0.733562219,0.57346129,0.931727296,0,0,0,0.988178619,0.36625283,0.399542516,0,0,0,0.556681016,0,0,0.980521823,0,0,0,0,0,0,0,0,0.530751784,0,0.957459028,0.375035489,0,0.603603077,0,0.561150394,0,0,0.714303426,0,0,0,0,0,0,0.547838142,0.616365555,0,0.63515981,0,0,0,0
0.610019357,0.948874673,0.986390586,0,0.875079879,0.798294933,0.607665244,0.691758112,0.436845066,0.725359712,0.729877499,0.740603303,0,0.976359184,0.885983066,0.923859684,0.539682334,0.956701942,0.945964689,0.771276102,0,0,0,0.856226101,0.954356483,0.658728452,0.967054562,0.948522161,0.970966914,0,0.601186708,0.945722771,0.427292483,0.78554502,0.36285571,0.808790707,0.95889165,0.994675589,0,0.902305864,0.924699304,0.995352251,0.997933303,0.971025979,0.825409493,0.997925552,0,0,0,0.988785806,0.947942187,0.95884916,0.979561068,0.996581245,0.966557176,0,0.831757807,0.985473725,0,0.943443986,0.986835237,0,0.690959836,0.825741393,0,0.992943255,0.636834418,0.994514654,0.92881652,0.976245547,0.989129504,0,0,0.834885241,0.656326841,0,0.745940672,0.982519324,0.977286567,0.555316572,0.998602383
0.835320335,0.877497219,0.876230037,0,0.984578099,0.97999267,0.844810285,0.948847615,0.760601008,0.961235157,0.776930282,0.538181316,0,0.930351754,0.948218275,0.981698741,0.856865789,0.707103827,0.976283857,0.957149034,0,0.508959532,0.856226101,0,0.71397278,0.927384476,0.92624274,0.973929224,0.740114332,0,0.905651771,0.927030216,0.671967708,0.988196984,0.732977651,0.699829444,0.803933462,0.826089913,0.428629572,0.897552142,0.983506999,0.81811879,0.835022832,0.936182168,0.971095366,0.837083162,0,0.614009004,0,0.876185652,0.923715708,0.966234445,0.906164568,0.888687135,0.956903089,0,0.996179948,0.876455683,0.708589979,0.962408354,0.911019522,0,0.489092108,0.972784693,0,0.811122278,0.933036658,0.823154275,0.645781876,0.904828087,0.860138081,0,0,0.973066112,0.919312306,0,0.979667132,0.918689411,0.841899756,0.374243003,0.838260235
0.454010095,0.92856158,0.908633292,0.435222144,0.719285693,0.629811433,0.420336962,0.507254434,0,0.544118366,0.562427873,0.874948544,0.532022621,0.87477339,0.725439644,0.790451549,0,0.942442602,0.836972258,0.593583328,0,0,0.954356483,0.71397278,0,0.469676854,0.914027142,0.834325334,0.948001061,0,0.422642061,0.819120971,0,0.645528749,0,0.860519546,0.879669651,0.949221815,0,0.770969916,0.796806891,0.975679404,0.950998235,0.904816653,0.662880869,0.967546892,0,0,0,0.911170457,0.826029972,0.85648531,0.922573941,0.927414738,0.868217081,0.449565167,0.681260838,0.952186571,0,0.817642146,0.895296804,0,0.841239789,0.656619339,0,0.955870248,0.474516272,0.953228633,0.923886467,0.876762278,0.92209544,0,0,0.659879161,0.538750765,0,0.590557842,0.884389542,0.904794171,0.494443687,0.953850812
0.922239871,0.65296765,0.720312526,0,0.932285505,0.973697832,0.961447543,0.99778343,0.93863102,0.994240679,0.817143509,0,0,0.790763694,0.901570218,0.885747306,0.985127707,0.516658271,0.84270754,0.978531053,0,0.748981048,0.658728452,0.927384476,0.469676854,0,0.73474666,0.844619171,0.548693358,0,0.991084524,0.827673598,0.831125555,0.938259836,0.896724919,0.50788151,0.663696711,0.638477342,0.68490965,0.83247044,0.867420479,0.599434528,0.638540942,0.752798807,0.955547157,0.62495869,0,0.843066792,0,0.717033668,0.821521338,0.823076429,0.705492417,0.709749318,0.804223488,0,0.93101986,0.660719322,0.900817377,0.85751961,0.751699451,0,0,0.959528108,0,0.618768449,0.951838435,0.633245619,0.454671437,0.76838923,0.695294402,0,0,0.95353796,0.888723816,0,0.964636123,0.767625481,0.689954024,0,0.643936398
0.674567321,0.987878155,0.947025474,0,0.909694123,0.858092497,0.652080447,0.770939795,0.516670358,0.79885399,0.686666853,0.774380693,0.39528414,0.963592165,0.884957087,0.950302422,0.625883403,0.860471473,0.978873523,0.820038645,0,0,0.967054562,0.92624274,0.914027142,0.73474666,0,0.973920759,0.884643026,0,0.700029651,0.92550214,0.483305198,0.886988943,0.481099021,0.846652815,0.88136746,0.940972495,0,0.878440563,0.960209063,0.958904716,0.950162064,0.99836201,0.86881961,0.965474026,0,0,0,0.948747796,0.927487435,0.982946287,0.990266492,0.970471693,0.984053734,0,0.907169528,0.989076186,0.444347435,0.950996284,0.964713863,0,0.728056872,0.86531969,0,0.935658969,0.758678287,0.941791987,0.811966407,0.94606987,0.945030207,0,0,0.866719209,0.799975508,0,0.847312386,0.962584123,0.921500742,0.420547822,0.953305123
0.764087584,0.934657156,0.957126295,0,0.976190036,0.938076843,0.774246418,0.871801788,0.641919142,0.894422301,0.793464841,0.62743806,0,0.986617956,0.962090256,0.994909003,0.747318141,0.837812584,0.999312601,0.913765616,0,0.361955253,0.948522161,0.973929224,0.834325334,0.844619171,0.973920759,0,0.864759591,0,0.802170176,0.973516951,0.584671473,0.932362709,0.585103066,0.757343621,0.903185195,0.928341638,0,0.936443977,0.996348098,0.921509951,0.935750434,0.98326115,0.945186756,0.93492614,0,0.47334617,0,0.958349628,0.971888151,0.99893339,0.969819423,0.968543479,0.997091267,0,0.961771974,0.952383873,0.566200325,0.992236825,0.979797516,0,0.574549081,0.947609299,0,0.917810951,0.833091163,0.925979953,0.788380624,0.971682805,0.947773866,0,0,0.953707043,0.82745916,0,0.910464241,0.982924992,0.932391128,0.468200108,0.937327998
0.538359552,0.859710764,0.967469708,0,0.788576663,0.697495579,0.537144928,0.576667201,0,0.614056669,0.733913455,0.689251733,0,0.928318974,0.828748443,0.841933997,0.430301518,0.998454751,0.857568933,0.682318128,0,0,0.970966914,0.740114332,0.948001061,0.548693358,0.884643026,0.864759591,0,0,0.481090916,0.906716713,0.376014771,0.652779831,0,0.775956542,0.977744256,0.988476314,0,0.879093924,0.828178195,0.970220479,0.979619341,0.889119542,0.740789787,0.967888286,0,0,0,0.968463314,0.911322149,0.877530835,0.905342175,0.95845364,0.887986632,0,0.706616956,0.922949187,0,0.879079084,0.941554973,0,0.647188281,0.739929268,0,0.991668211,0.489403123,0.988809546,0.988206616,0.945718584,0.975927186,0,0,0.748064522,0.508715903,0,0.614327809,0.935689657,0.977250614,0.684356383,0.981788285
0,0,0,0.504406015,0,0,0,0,0,0,0,0,0.410530597,0,0,0,0,0,0,0,0.903179478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899262869,0,0.591378399,0,0,0,0,0,0,0.481619776,0,0,0,0,0,0,0,0,0.704872067,0,0,0,0,0,0,0.769544673,0.994718588,0,0,0,0,0,0,0,0
0.924101091,0.621778403,0.659349938,0,0.894958263,0.951446549,0.945168388,0.988118438,0.953696338,0.98047187,0.757737598,0,0,0.73555017,0.848866045,0.844196358,0.990497588,0.448588252,0.803961772,0.952978442,0,0.794057363,0.601186708,0.905651771,0.422642061,0.991084524,0.700029651,0.802170176,0.481090916,0,0,0.769329162,0.843985194,0.935945714,0.940738603,0.498532392,0.592083195,0.575826825,0.729513745,0.777170954,0.827258353,0.543455482,0.575958058,0.714107802,0.926569917,0.568828351,0,0.874981029,0,0.655314533,0.764044664,0.780959536,0.659660076,0.65168986,0.758864701,0,0.910123649,0.615482339,0.9322259,0.80917433,0.692384855,0,0,0.926862722,0,0.556298506,0.964909871,0.571585772,0.383639912,0.707966187,0.634066199,0,0,0.914102276,0.918701594,0,0.96419812,0.708696357,0.625469217,0,0.583071805
0.789000342,0.863980882,0.980904001,0,0.968356783,0.923217053,0.809405517,0.846170882,0.646662985,0.872319204,0.893287083,0.544512092,0,0.991344918,0.986076248,0.980531589,0.73048181,0.88782211,0.966624236,0.91758803,0,0,0.945722771,0.927030216,0.819120971,0.827673598,0.92550214,0.973516951,0.906716713,0,0.769329162,0,0.631163788,0.867765695,0.538993225,0.734572921,0.962294581,0.948171968,0,0.987097889,0.96023941,0.910764026,0.941622002,0.938979371,0.94703979,0.92388329,0,0.465018921,0,0.979644249,0.999650654,0.970350516,0.92538829,0.966494813,0.967864688,0,0.905249232,0.911903782,0.539073041,0.993025035,0.979271993,0,0.496892777,0.94899125,0,0.938975822,0.753683288,0.945102397,0.846140872,0.993115561,0.972483822,0,0,0.952718195,0.736607952,0,0.853452225,0.984221683,0.972750954,0.624960353,0.945739858
0.961699315,0.382377762,0.524090944,0,0.714994222,0.785002097,0.929597204,0.806148127,0.925807256,0.803052105,0.802828914,0,0,0.563922945,0.705739002,0.648723739,0.859176454,0,0.584084653,0.823926346,0,0.733562219,0.427292483,0.671967708,0,0.831125555,0.483305198,0.584671473,0.376014771,0,0.843985194,0.631163788,0,0.702995452,0.817561994,0.458320799,0.502271328,0.435686006,0.737428386,0.710743829,0.583982953,0.366497575,0.405627778,0.489958712,0.793471775,0.387000859,0,0.833869076,0,0.511882196,0.633894385,0.565721887,0.422395148,0.469209259,0.535591673,0,0.646048291,0.399391019,0.825238114,0.63698778,0.500691056,0,0,0.776766379,0,0.421800017,0.694856398,0.434155585,0,0.561379308,0.50339599,0,0,0.733332664,0.700831665,0,0.742949344,0.519501357,0.51880965,0.44229056,0.423891927
0.854695359,0.838738536,0.806303861,0,0.955649749,0.971498936,0.847926731,0.957921327,0.798432399,0.964860352,0.726312135,0.510121179,0,0.870987132,0.901288377,0.944150236,0.884866185,0.61784458,0.938772274,0.946316545,0,0.57346129,0.78554502,0.988196984,0.645528749,0.938259836,0.886988943,0.932362709,0.652779831,0,0.935945714,0.867765695,0.702995452,0,0.80002447,0.684977515,0.720592998,0.748869699,0.489923406,0.843872346,0.946482248,0.745658925,0.757489708,0.893182114,0.953788241,0.765934569,0,0.668098338,0,0.805078873,0.864974615,0.923531777,0.852109093,0.820617063,0.909325013,0,0.986340396,0.820365167,0.763432294,0.915396383,0.844409634,0,0.46731324,0.951827396,0,0.732964013,0.966028019,0.746741517,0.549934241,0.838666107,0.78833617,0,0,0.944477605,0.967518589,0,0.995595839,0.85362475,0.766905249,0,0.763066818
